Title,Year,Genre,Vote_Average,Vote_Count,Budget,Revenue,TMDB_ID
Fools Rush In,1997,"['Comedy', 'Drama', 'Romance']",6.47,582,20000000,42000000,1968
The Relic,1997,"['Horror', 'Mystery', 'Thriller']",6.004,576,60000000,33956608,11015
Romy and Michele's High School Reunion,1997,['Comedy'],6.214,563,20000000,29235353,9611
Murder at 1600,1997,"['Action', 'Drama', 'Mystery', 'Thriller', 'Crime']",6.073,561,40000000,25804707,9415
Knockin' on Heaven's Door,1997,"['Comedy', 'Crime', 'Action', 'Drama']",7.7,555,3500000,0,158
The Truman Show,1998,"['Comedy', 'Drama']",8.148,19481,60000000,264118712,37165
Saving Private Ryan,1998,"['Drama', 'History', 'War']",8.221,16653,70000000,481840909,857
American History X,1998,['Drama'],8.331,12168,20000000,23900000,73
The Big Lebowski,1998,"['Comedy', 'Crime']",7.841,11775,15000000,47010480,115
Mulan,1998,"['Animation', 'Family', 'Adventure']",7.903,10164,90000000,304320254,10674
A Bug's Life,1998,"['Family', 'Animation', 'Adventure', 'Comedy']",6.972,9514,80000000,363258859,9487
Armageddon,1998,"['Action', 'Thriller', 'Science Fiction', 'Adventure']",6.833,8310,140000000,553799566,95
"Lock, Stock and Two Smoking Barrels",1998,"['Comedy', 'Crime']",8.104,6934,1350000,28356188,100
Blade,1998,"['Horror', 'Action']",6.814,6430,45000000,131183530,36647
Meet Joe Black,1998,"['Fantasy', 'Drama', 'Romance']",7.351,5558,90000000,142940100,297
Rush Hour,1998,"['Action', 'Comedy', 'Crime']",7.058,5388,33000000,244721064,2109
There's Something About Mary,1998,"['Romance', 'Comedy']",6.618,5150,23000000,369900000,544
Cube,1998,"['Thriller', 'Science Fiction', 'Mystery']",6.807,5022,257899,8969065,431
Fear and Loathing in Las Vegas,1998,"['Adventure', 'Drama', 'Comedy']",7.213,4835,18500000,10700000,1878
Antz,1998,"['Animation', 'Family', 'Comedy', 'Adventure', 'War', 'Romance']",6.17,4612,60000000,171757863,8916
The Lion King II: Simba's Pride,1998,"['Family', 'Adventure', 'Animation', 'Drama', 'Romance']",6.9,4577,0,0,9732
The Parent Trap,1998,"['Comedy', 'Family', 'Romance']",7.215,4386,15000000,92108518,9820
The Mask of Zorro,1998,"['Action', 'Adventure']",6.6,4191,95000000,250288523,9342
The Prince of Egypt,1998,"['Adventure', 'Animation', 'Drama', 'Family']",7.298,4173,70000000,218613188,9837
Enemy of the State,1998,"['Action', 'Drama', 'Thriller']",7.1,4082,90000000,250649836,9798
Godzilla,1998,"['Science Fiction', 'Action', 'Thriller']",5.642,4082,130000000,379014294,929
The Man in the Iron Mask,1998,"['Adventure', 'Action', 'Drama']",6.639,4003,35000000,183000000,9313
You've Got Mail,1998,"['Comedy', 'Romance']",6.7,3486,65000000,250800000,9489
Patch Adams,1998,"['Comedy', 'Drama']",7.311,3345,50000000,202292902,10312
Doctor Dolittle,1998,"['Comedy', 'Family', 'Fantasy']",5.71,3187,71000000,294500000,3050
Deep Impact,1998,"['Action', 'Drama', 'Science Fiction']",6.233,3178,75000000,349464664,8656
The Thin Red Line,1998,"['Drama', 'History', 'War']",7.448,3167,52000000,98126565,8741
Shakespeare in Love,1998,"['Romance', 'History', 'Comedy']",6.843,3114,25000000,289300000,1934
Dark City,1998,"['Mystery', 'Science Fiction']",7.329,3037,27000000,27200000,2666
Perfect Blue,1998,"['Animation', 'Thriller']",8.3,2977,3000000,683666,10494
Lethal Weapon 4,1998,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']",6.599,2804,140000000,285444603,944
Rushmore,1998,"['Comedy', 'Drama']",7.39,2620,9000000,17096053,11545
Taxi,1998,"['Action', 'Comedy', 'Crime', 'Adventure']",6.708,2605,8700000,44218015,2330
Ronin,1998,"['Action', 'Thriller', 'Crime']",6.96,2522,55000000,70692101,8195
Run Lola Run,1998,"['Action', 'Drama', 'Thriller']",7.293,2440,1530000,7660911,104
What Dreams May Come,1998,"['Drama', 'Fantasy', 'Romance']",7.201,2408,85000000,71485043,12159
Pi,1998,"['Mystery', 'Drama', 'Thriller']",7.112,2373,60000,3221152,473
The Legend of 1900,1998,"['Drama', 'Music']",8.246,2361,9000000,21057208,10376
City of Angels,1998,"['Romance', 'Drama', 'Fantasy']",6.814,2261,55000000,198685114,795
The Negotiator,1998,"['Action', 'Crime', 'Drama', 'Thriller']",7.101,2260,50000000,44547681,9631
Small Soldiers,1998,"['Comedy', 'Adventure', 'Fantasy', 'Science Fiction', 'Action']",6.552,2241,40000000,54682547,11551
The Faculty,1998,"['Horror', 'Science Fiction']",6.6,2126,15000000,40283321,9276
Bride of Chucky,1998,"['Horror', 'Comedy']",6.122,2050,25000000,50671850,11932
The Dinner Game,1998,['Comedy'],7.762,1998,12500000,78599508,9421
The Waterboy,1998,['Comedy'],6.06,1931,23000000,185991646,10663
Wild Things,1998,"['Mystery', 'Thriller', 'Drama']",6.36,1867,20000000,67200000,617
The Wedding Singer,1998,"['Romance', 'Comedy']",6.772,1839,18000000,123306987,11003
Rounders,1998,"['Drama', 'Crime']",7.009,1835,12000000,22912409,10220
Pleasantville,1998,"['Fantasy', 'Comedy', 'Drama']",7.258,1789,60000000,49800000,2657
Halloween H20: 20 Years Later,1998,"['Horror', 'Thriller']",6.047,1740,17000000,75041738,11675
Sphere,1998,"['Science Fiction', 'Mystery', 'Thriller']",6.129,1734,80000000,37020277,10153
The X-Files,1998,"['Mystery', 'Science Fiction', 'Thriller']",6.895,1717,66000000,189198313,846
U.S. Marshals,1998,"['Thriller', 'Crime', 'Action']",6.5,1711,60000000,102367405,11808
Practical Magic,1998,"['Romance', 'Comedy', 'Fantasy']",6.776,1647,75000000,46733235,6435
I Still Know What You Did Last Summer,1998,"['Horror', 'Mystery', 'Thriller']",5.376,1645,24000000,84002112,3600
Mercury Rising,1998,"['Action', 'Crime', 'Drama', 'Thriller']",6.289,1597,60000000,93100000,8838
Ring,1998,"['Horror', 'Thriller']",7.075,1553,1200000,19400000,2671
Six Days Seven Nights,1998,"['Comedy', 'Action', 'Adventure', 'Romance']",6.1,1551,70000000,164839294,6068
Pokémon: The First Movie,1998,"['Animation', 'Family', 'Adventure', 'Fantasy', 'Action']",6.938,1532,30000000,163644940,10228
EverAfter,1998,"['Drama', 'Romance', 'Comedy']",7.44,1532,26000000,98005666,9454
Fallen,1998,"['Crime', 'Drama', 'Thriller']",6.782,1519,46000000,25232289,9411
Stepmom,1998,"['Drama', 'Romance', 'Comedy']",7.153,1504,50000000,159710793,9441
A Perfect Murder,1998,"['Crime', 'Thriller', 'Drama']",6.54,1485,60000000,128038368,1965
Elizabeth,1998,"['Drama', 'History']",7.168,1453,30000000,82150642,4518
Snake Eyes,1998,"['Crime', 'Mystery', 'Thriller']",6.182,1443,73000000,103900000,8688
The Siege,1998,"['Drama', 'Action', 'Thriller', 'Crime']",6.3,1415,70000000,116700000,9882
Pocahontas II: Journey to a New World,1998,"['Animation', 'Family', 'Adventure', 'Romance']",5.517,1405,0,0,13761
Urban Legend,1998,"['Horror', 'Mystery']",5.726,1397,14000000,72527595,9877
Sliding Doors,1998,"['Comedy', 'Drama', 'Fantasy', 'Romance']",6.565,1375,6000000,58809149,10215
That's Life,1998,['Comedy'],7.472,1356,0,0,38396
Out of Sight,1998,"['Romance', 'Comedy', 'Crime']",6.7,1343,48000000,77745966,1389
Vampires,1998,"['Action', 'Fantasy', 'Horror']",6.324,1308,20000000,20308772,9945
Star Trek: Insurrection,1998,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",6.4,1295,70000000,112587658,200
Babe: Pig in the City,1998,"['Family', 'Adventure', 'Comedy', 'Drama']",5.653,1293,90000000,69100000,9447
Lost in Space,1998,"['Science Fiction', 'Adventure']",5.4,1269,80000000,136159423,2157
The Celebration,1998,['Drama'],7.712,1191,1300000,0,309
Jack Frost,1998,"['Comedy', 'Family', 'Drama', 'Fantasy']",6.02,1188,27000000,34562925,9745
The Horse Whisperer,1998,"['Adventure', 'Drama', 'Romance']",6.9,1158,60000000,186883563,547
Kirikou and the Sorceress,1998,"['Fantasy', 'Adventure', 'Animation', 'Family']",7.334,1139,4495000,0,21348
The Visitors II: The Corridors of Time,1998,"['Comedy', 'Fantasy']",6.023,1037,23030000,66000000,10353
Psycho,1998,"['Horror', 'Mystery', 'Thriller']",5.14,1013,25000000,37100000,11252
A Simple Plan,1998,"['Crime', 'Drama', 'Thriller']",7.198,1006,17000000,16316273,10223
Buffalo '66,1998,"['Drama', 'Romance', 'Comedy']",7.129,998,1500000,2375097,9464
Central Station,1998,['Drama'],8.1,997,2900000,5596708,666
A Night at the Roxbury,1998,"['Comedy', 'Romance']",6.531,960,17000000,30331165,9429
Who Am I?,1998,"['Adventure', 'Action', 'Comedy', 'Thriller']",7.125,934,0,0,8697
Soldier,1998,"['Science Fiction', 'Action', 'Drama', 'Fantasy']",6.402,895,75000000,14594226,9425
Happiness,1998,"['Comedy', 'Drama']",7.445,885,3000000,2800000,10683
Mighty Joe Young,1998,"['Adventure', 'Family', 'Action', 'Fantasy']",6.314,850,90000000,0,9822
Quest for Camelot,1998,"['Fantasy', 'Animation', 'Drama', 'Romance', 'Family']",6.8,830,40000000,38210798,18937
Scooby-Doo on Zombie Island,1998,"['Animation', 'Mystery', 'Family', 'Horror']",7.675,807,0,0,13151
Gia,1998,"['Romance', 'Drama']",7.1,790,0,0,14533
"Black Cat, White Cat",1998,"['Comedy', 'Romance', 'Crime']",7.659,779,0,0,1075
Deep Rising,1998,"['Adventure', 'Action', 'Horror', 'Science Fiction']",6.157,771,45000000,11203026,9457
Species II,1998,"['Science Fiction', 'Action', 'Horror']",5.165,765,35000000,19200000,10216
He Got Game,1998,['Drama'],6.746,765,25000000,21567853,9469
Hard Rain,1998,"['Thriller', 'Crime', 'Action']",5.858,748,70000000,19900000,11258
The Avengers,1998,"['Action', 'Adventure', 'Thriller', 'Science Fiction', 'Comedy']",4.4,745,60000000,48600000,9320
Blues Brothers 2000,1998,"['Music', 'Action', 'Comedy', 'Crime']",5.273,710,28000000,14051384,11568
Apt Pupil,1998,"['Drama', 'Thriller']",6.512,689,14000000,8863193,9445
Fight Club,1999,"['Drama', 'Thriller']",8.438,30996,63000000,100853753,550
The Matrix,1999,"['Action', 'Science Fiction']",8.235,27004,63000000,463517383,603
The Green Mile,1999,"['Fantasy', 'Drama', 'Crime']",8.502,18549,60000000,286801374,497
Star Wars: Episode I - The Phantom Menace,1999,"['Adventure', 'Action', 'Science Fiction']",6.568,15354,115000000,924317558,1893
Toy Story 2,1999,"['Animation', 'Comedy', 'Family']",7.602,14469,90000000,497375381,863
American Beauty,1999,['Drama'],8.003,12643,15000000,356296601,14
The Sixth Sense,1999,"['Mystery', 'Thriller', 'Drama']",7.9,12385,40000000,672800000,745
The Mummy,1999,"['Adventure', 'Action', 'Fantasy']",7.0,9588,80000000,415885488,564
10 Things I Hate About You,1999,"['Comedy', 'Romance', 'Drama']",7.589,8613,16000000,53478166,4951
American Pie,1999,"['Comedy', 'Romance']",6.599,8028,11000000,235483004,2105
Sleepy Hollow,1999,"['Fantasy', 'Thriller', 'Mystery', 'Horror']",7.187,7140,100000000,206071526,2668
Tarzan,1999,"['Family', 'Adventure', 'Animation']",7.4,7102,130000000,448200000,37135
Eyes Wide Shut,1999,"['Drama', 'Thriller', 'Mystery']",7.5,6661,65000000,162100000,345
Notting Hill,1999,"['Romance', 'Comedy']",7.265,6478,42000000,363889678,509
The Iron Giant,1999,"['Animation', 'Family', 'Science Fiction', 'Drama']",7.954,5935,50000000,23300000,10386
The Blair Witch Project,1999,"['Horror', 'Mystery']",6.366,5196,60000,248639099,2667
Being John Malkovich,1999,"['Comedy', 'Drama', 'Fantasy']",7.412,4609,13000000,22863596,492
Stuart Little,1999,"['Family', 'Fantasy', 'Comedy', 'Adventure']",6.066,4518,133000000,300135367,10137
"Girl, Interrupted",1999,['Drama'],7.6,4020,40000000,48350205,3558
The Talented Mr. Ripley,1999,"['Thriller', 'Crime', 'Drama']",7.198,3975,40000000,128798265,1213
Magnolia,1999,['Drama'],7.725,3808,37000000,48451803,334
Bicentennial Man,1999,"['Science Fiction', 'Drama']",7.3,3773,100000000,87423861,2277
The Bone Collector,1999,"['Drama', 'Mystery', 'Thriller', 'Crime']",6.793,3718,73000000,151493655,9481
Austin Powers: The Spy Who Shagged Me,1999,"['Adventure', 'Comedy', 'Crime', 'Science Fiction']",6.293,3529,33000000,312016928,817
Wild Wild West,1999,"['Action', 'Adventure', 'Comedy', 'Science Fiction', 'Western']",5.3,3453,170000000,222104681,8487
Cruel Intentions,1999,"['Drama', 'Romance']",6.8,3435,10500000,76347426,796
Big Daddy,1999,"['Comedy', 'Drama']",6.492,3421,34200000,234801895,9032
Office Space,1999,['Comedy'],7.372,3219,10000000,12800000,1542
The Ninth Gate,1999,"['Mystery', 'Thriller', 'Horror']",6.48,3201,38000000,58401898,622
The World Is Not Enough,1999,"['Adventure', 'Action', 'Thriller']",6.283,3122,135000000,361832400,36643
"South Park: Bigger, Longer & Uncut",1999,"['Animation', 'Comedy']",7.3,2833,21000000,83137864,9473
Dogma,1999,"['Fantasy', 'Comedy', 'Adventure']",6.923,2688,10000000,33535478,1832
The Boondock Saints,1999,"['Action', 'Thriller', 'Crime']",7.25,2568,6000000,38256,8374
Deep Blue Sea,1999,"['Action', 'Horror', 'Science Fiction']",5.991,2562,60000000,164648231,8914
Galaxy Quest,1999,"['Comedy', 'Science Fiction', 'Adventure']",7.077,2399,45000000,90683916,926
She's All That,1999,"['Comedy', 'Romance']",6.3,2188,10000000,103166989,10314
Three Kings,1999,"['Action', 'Comedy', 'War']",6.649,2186,75000000,108000000,6415
8MM,1999,"['Thriller', 'Crime', 'Mystery']",6.464,2154,40000000,96618699,8224
Entrapment,1999,"['Romance', 'Drama', 'Mystery']",6.2,2138,66000000,212404400,1844
Runaway Bride,1999,"['Comedy', 'Romance']",6.118,2103,70000000,309500000,4806
eXistenZ,1999,"['Action', 'Thriller', 'Science Fiction']",6.791,2079,15000000,2856712,1946
Analyze This,1999,"['Comedy', 'Crime']",6.501,2028,80000000,176885658,9535
Asterix and Obelix vs. Caesar,1999,"['Family', 'Adventure', 'Comedy', 'Fantasy']",6.011,1984,48500000,101644060,9564
All About My Mother,1999,"['Comedy', 'Drama']",7.629,1984,8272296,67956089,99
End of Days,1999,"['Action', 'Horror', 'Fantasy']",6.1,1961,100000000,212000000,9946
The 13th Warrior,1999,"['Adventure', 'History', 'Action']",6.7,1958,120000000,61698899,1911
The Insider,1999,"['Drama', 'Thriller']",7.5,1952,90000000,60300000,9008
Payback,1999,"['Action', 'Drama', 'Crime', 'Thriller']",6.8,1920,90000000,161626121,2112
Man on the Moon,1999,"['Comedy', 'Drama']",7.245,1895,82000000,47434430,1850
Following,1999,"['Drama', 'Thriller']",7.1,1743,6000,48482,11660
Any Given Sunday,1999,['Drama'],6.82,1728,55000000,100230832,9563
The Straight Story,1999,['Drama'],7.7,1698,10000000,6418028,404
Blue Streak,1999,"['Action', 'Comedy', 'Crime']",6.489,1563,65000000,117758500,11001
Never Been Kissed,1999,"['Romance', 'Comedy', 'Drama']",6.2,1547,25000000,84565230,11355
The Messenger: The Story of Joan of Arc,1999,"['Adventure', 'Drama', 'Action', 'History', 'War']",6.392,1531,85000000,66976317,10047
Deuce Bigalow: Male Gigolo,1999,"['Comedy', 'Romance']",5.979,1480,17000000,92938755,10402
The Hurricane,1999,['Drama'],7.432,1473,50000000,73956241,10400
The Haunting,1999,"['Horror', 'Thriller', 'Fantasy', 'Mystery']",5.473,1448,80000000,177311151,11618
The Thirteenth Floor,1999,"['Thriller', 'Science Fiction', 'Mystery']",7.072,1420,16000000,18564088,1090
Double Jeopardy,1999,"['Drama', 'Thriller', 'Mystery']",6.622,1410,70000000,177841558,10398
Boys Don't Cry,1999,"['Crime', 'Drama']",7.404,1400,2000000,11540607,226
October Sky,1999,"['Drama', 'Family']",7.664,1345,25000000,34698685,13466
Ghost Dog: The Way of the Samurai,1999,"['Crime', 'Drama']",7.335,1323,2000000,9392768,4816
Universal Soldier: The Return,1999,"['Action', 'Science Fiction']",5.922,1306,33500000,10667893,10366
Stir of Echoes,1999,"['Horror', 'Mystery', 'Thriller']",6.672,1300,12000000,21142914,11601
The Thomas Crown Affair,1999,"['Drama', 'Crime', 'Romance']",6.744,1275,48000000,124305181,913
Inspector Gadget,1999,"['Action', 'Adventure', 'Comedy', 'Family']",4.504,1274,75000000,134403112,332
The Cider House Rules,1999,['Drama'],7.066,1232,24000000,88500000,1715
Lake Placid,1999,"['Horror', 'Comedy', 'Action', 'Science Fiction', 'Thriller']",5.93,1202,27000000,56870414,9825
Stigmata,1999,"['Horror', 'Thriller', 'Fantasy']",6.288,1177,29000000,50041732,10307
Arlington Road,1999,"['Crime', 'Drama', 'Thriller', 'Mystery']",7.015,1176,31000000,41100000,1073
Blast from the Past,1999,"['Drama', 'Romance', 'Comedy']",6.761,1160,35000000,40263020,11622
Bringing Out the Dead,1999,['Drama'],6.599,1155,32000000,16797191,8649
Election,1999,"['Comedy', 'Drama']",6.867,1136,25000000,14902041,9451
The General's Daughter,1999,"['Thriller', 'Mystery', 'Crime']",6.415,984,60000000,149700000,2275
The Astronaut's Wife,1999,"['Drama', 'Science Fiction', 'Thriller']",5.608,958,75000000,19598588,2900
House on Haunted Hill,1999,['Horror'],5.607,924,37000000,40846082,11377
Bowfinger,1999,['Comedy'],6.171,910,55000000,98625775,11353
Pokémon the Movie 2000,1999,"['Adventure', 'Fantasy', 'Animation', 'Science Fiction', 'Family']",6.72,902,30000000,133949270,12599
Mystery Men,1999,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Science Fiction']",5.819,875,68000000,29762011,9824
Life,1999,"['Comedy', 'Crime']",6.651,839,80000000,73500000,6522
True Crime,1999,"['Drama', 'Crime', 'Thriller', 'Mystery']",6.533,820,55000000,16700000,10354
Anna and the King,1999,"['Drama', 'Romance', 'History']",6.8,810,75000000,113996937,1439
Message in a Bottle,1999,"['Romance', 'Drama']",6.267,801,80000000,118880016,10207
Go,1999,"['Crime', 'Comedy', 'Thriller']",6.985,777,6500000,28451622,9430
Idle Hands,1999,"['Comedy', 'Horror', 'Fantasy', 'Romance']",6.177,714,25000000,4152230,6552
Mickey's Once Upon a Christmas,1999,"['Animation', 'Family', 'Comedy']",7.119,697,0,0,15400
EDtv,1999,['Comedy'],5.953,667,80000000,35242897,11374
Ravenous,1999,"['Adventure', 'Western', 'Horror', 'Comedy']",6.848,663,12000000,2062405,10212
Virus,1999,"['Horror', 'Action', 'Science Fiction']",5.393,647,75000000,30700000,9423
Instinct,1999,"['Drama', 'Thriller']",6.492,636,80000000,34105207,12117
Forces of Nature,1999,"['Romance', 'Comedy']",5.4,579,75000000,93888180,1641
My Neighbors the Yamadas,1999,"['Animation', 'Comedy', 'Family']",7.0,578,0,0,16198
Mickey Blue Eyes,1999,"['Comedy', 'Crime', 'Romance']",5.687,577,75000000,54264342,10154
Pirates of Silicon Valley,1999,"['Drama', 'TV Movie']",7.046,571,0,0,3293
Kikujiro,1999,"['Comedy', 'Drama']",7.501,566,0,0,4291
Jawbreaker,1999,"['Comedy', 'Crime', 'Thriller']",6.4,563,3000000,3100000,18892
I Stand Alone,1999,"['Drama', 'Thriller']",7.421,554,0,6955,1567
Sweet and Lowdown,1999,"['Comedy', 'Drama', 'Music']",6.756,531,29750000,4525794,9684
Jin-Roh: The Wolf Brigade,1999,"['Animation', 'Drama', 'Romance', 'Thriller', 'Science Fiction']",7.414,527,0,94072,823
Gladiator,2000,"['Action', 'Drama', 'Adventure']",8.22,20225,103000000,465516248,98
Memento,2000,"['Mystery', 'Thriller']",8.178,15673,9000000,40047236,77
Cast Away,2000,"['Adventure', 'Drama']",7.66,11910,90000000,429632142,8358
X-Men,2000,"['Adventure', 'Action', 'Science Fiction']",7.007,11854,75000000,296339527,36657
American Psycho,2000,"['Thriller', 'Drama', 'Crime']",7.408,11735,7000000,34300000,1359
Requiem for a Dream,2000,"['Crime', 'Drama']",8.013,10582,4500000,7390108,641
Unbreakable,2000,"['Thriller', 'Drama', 'Mystery']",7.144,9659,75000000,248118121,9741
Snatch,2000,"['Crime', 'Comedy']",7.817,9586,100000000,83557872,107
How the Grinch Stole Christmas,2000,"['Family', 'Comedy', 'Fantasy']",6.8,7935,123000000,345800000,8871
Scary Movie,2000,['Comedy'],6.4,7391,19000000,278022760,4247
Mission: Impossible II,2000,"['Adventure', 'Action', 'Thriller']",6.132,7284,125000000,546388108,955
The Emperor's New Groove,2000,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",7.557,7077,100000000,169327687,11688
Final Destination,2000,['Horror'],6.626,6391,23000000,112880294,9532
Meet the Parents,2000,"['Comedy', 'Romance']",6.686,6187,55000000,330444045,1597
Chicken Run,2000,"['Animation', 'Comedy', 'Family']",6.834,5252,45000000,224834564,7443
Gone in Sixty Seconds,2000,"['Action', 'Crime', 'Thriller']",6.447,4686,90000000,237200000,9679
Pitch Black,2000,"['Thriller', 'Science Fiction', 'Action']",6.856,4636,23000000,53187659,2787
The Beach,2000,"['Drama', 'Adventure', 'Romance', 'Thriller']",6.485,4555,40000000,144056873,1907
"O Brother, Where Art Thou?",2000,"['Adventure', 'Comedy', 'Crime']",7.318,4401,26000000,71877090,134
Charlie's Angels,2000,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']",5.849,4355,92000000,264105545,4327
What Women Want,2000,"['Comedy', 'Romance']",6.444,4174,70000000,374100000,3981
The Patriot,2000,"['Drama', 'History', 'War', 'Action']",7.182,4132,110000000,215294342,2024
Miss Congeniality,2000,"['Comedy', 'Crime', 'Action']",6.5,4093,45000000,212000000,1493
"Me, Myself & Irene",2000,['Comedy'],6.605,4081,51000000,149270999,2123
Billy Elliot,2000,"['Drama', 'Comedy', 'Music']",7.6,3974,5000000,109280263,71
The Road to El Dorado,2000,"['Family', 'Adventure', 'Animation', 'Comedy', 'Fantasy']",7.3,3936,95000000,76400000,10501
Scream 3,2000,"['Horror', 'Mystery']",6.0,3842,40000000,161834276,4234
Battle Royale,2000,"['Drama', 'Thriller', 'Action']",7.281,3646,4500000,30600000,3176
The Virgin Suicides,2000,"['Drama', 'Romance']",7.118,3476,6000000,10409377,1443
Erin Brockovich,2000,['Drama'],7.436,3473,52000000,256271286,462
"Crouching Tiger, Hidden Dragon",2000,"['Adventure', 'Drama', 'Action', 'Romance']",7.432,3421,17000000,213978518,146
Chocolat,2000,"['Comedy', 'Drama', 'Romance']",6.97,3409,25000000,152500000,392
In the Mood for Love,2000,"['Drama', 'Romance']",8.1,3078,3000000,15867968,843
Almost Famous,2000,"['Drama', 'Music']",7.5,2971,60000000,47386287,786
Remember the Titans,2000,['Drama'],7.645,2818,30000000,136700000,10637
Amores Perros,2000,"['Drama', 'Thriller']",7.629,2782,2000000,20908467,55
Shanghai Noon,2000,"['Adventure', 'Action', 'Comedy', 'Western']",6.417,2666,55000000,99274467,8584
Dinosaur,2000,"['Animation', 'Family', 'Adventure', 'Drama']",6.5,2659,127500000,354248063,10567
Hollow Man,2000,"['Action', 'Science Fiction', 'Thriller']",5.952,2655,95000000,190213455,9383
The Perfect Storm,2000,"['Drama', 'Adventure', 'Action']",6.484,2458,130000000,328718434,2133
Men of Honor,2000,['Drama'],7.489,2409,32000000,82300000,11978
Malena,2000,['Drama'],7.434,2399,0,14493284,10867
Big Momma's House,2000,"['Crime', 'Comedy']",5.83,2394,30000000,173959438,9600
Traffic,2000,"['Thriller', 'Drama', 'Crime']",7.1,2292,48000000,207500000,1900
Coyote Ugly,2000,"['Comedy', 'Drama', 'Music', 'Romance']",6.271,2188,45000000,113900000,6282
The 6th Day,2000,"['Science Fiction', 'Action', 'Mystery', 'Drama', 'Thriller']",5.995,2161,82000000,96085477,8452
High Fidelity,2000,"['Drama', 'Comedy', 'Romance', 'Music']",7.119,2105,30000000,47100000,243
The Family Man,2000,"['Comedy', 'Drama', 'Romance', 'Fantasy']",6.806,2087,60000000,124700000,5994
Road Trip,2000,"['Comedy', 'Adventure']",6.223,2074,16000000,119754278,9285
Bedazzled,2000,"['Fantasy', 'Comedy', 'Romance']",6.071,2014,48000000,90383208,1636
The Whole Nine Yards,2000,"['Comedy', 'Crime']",6.459,1996,41300000,106371651,2069
"Dude, Where's My Car?",2000,"['Comedy', 'Romance', 'Science Fiction', 'Mystery']",5.5,1986,13000000,73180723,8859
What Lies Beneath,2000,"['Drama', 'Horror', 'Mystery', 'Thriller']",6.433,1947,100000000,291420351,2655
Pay It Forward,2000,['Drama'],7.354,1919,40000000,55707411,10647
Little Nicky,2000,"['Comedy', 'Fantasy']",5.856,1909,85000000,58292295,9678
Dancer in the Dark,2000,"['Drama', 'Crime']",7.9,1908,12500000,40061153,16
Frequency,2000,"['Science Fiction', 'Thriller', 'Family', 'Crime']",7.255,1906,31000000,68106245,10559
Taxi 2,2000,"['Action', 'Comedy', 'Adventure', 'Crime']",6.26,1823,10500000,64433844,2332
Bring It On,2000,['Comedy'],6.267,1791,28000000,90449929,1588
The Little Mermaid II: Return to the Sea,2000,"['Animation', 'Adventure', 'Family', 'Comedy']",6.399,1754,0,0,10898
Ask Me If I'm Happy,2000,['Comedy'],7.656,1690,0,0,50531
Audition,2000,"['Horror', 'Drama']",7.122,1677,250000,359853,11075
The Crimson Rivers,2000,"['Crime', 'Mystery', 'Thriller']",6.928,1632,2365000,0,60670
The Cell,2000,"['Horror', 'Science Fiction', 'Thriller']",6.273,1628,33000000,104155843,8843
Mission to Mars,2000,"['Science Fiction', 'Adventure', 'Mystery']",6.0,1509,90000000,110983407,2067
Space Cowboys,2000,"['Action', 'Adventure', 'Thriller']",6.4,1454,65000000,128900000,5551
102 Dalmatians,2000,"['Family', 'Comedy']",5.511,1427,85000000,183611771,10481
Shaft,2000,"['Action', 'Adventure', 'Crime', 'Thriller']",6.012,1376,46000000,107626125,479
Nutty Professor II: The Klumps,2000,"['Fantasy', 'Comedy', 'Romance', 'Science Fiction']",5.0,1361,84000000,123307945,12107
Fantasia 2000,2000,"['Animation', 'Family', 'Music']",7.0,1336,80000000,60655420,49948
The Gift,2000,"['Horror', 'Drama', 'Thriller', 'Mystery']",6.5,1313,10000000,12008642,2046
U-571,2000,"['War', 'Action', 'Adventure']",6.514,1297,62000000,127700000,3536
Romeo Must Die,2000,"['Action', 'Crime', 'Thriller']",6.275,1271,25000000,91036760,2085
For the Birds,2000,"['Animation', 'Family', 'Comedy']",7.477,1259,0,0,13930
A Dog's Will,2000,"['Comedy', 'Drama', 'Fantasy', 'Romance']",8.421,1191,0,4903192,40096
Batman Beyond: Return of the Joker,2000,"['Animation', 'Action', 'Science Fiction', 'Thriller']",7.3,1166,0,0,16234
Finding Forrester,2000,"['Drama', 'History']",7.115,1157,43000000,80100000,711
Titan A.E.,2000,"['Animation', 'Science Fiction', 'Adventure', 'Family', 'Action']",6.595,1134,75000000,36754634,7450
Red Planet,2000,"['Thriller', 'Action', 'Science Fiction']",5.7,1099,80000000,33463969,8870
Vertical Limit,2000,"['Adventure', 'Action', 'Thriller']",5.997,1084,75000000,215663859,11678
The Kid,2000,"['Fantasy', 'Comedy', 'Family']",6.744,1068,65000000,110317580,4244
28 Days,2000,"['Comedy', 'Drama']",6.2,1044,43000000,62198945,10468
The Replacements,2000,['Comedy'],6.689,1033,50000000,50054511,10393
The Legend of Bagger Vance,2000,"['Drama', 'Romance', 'Fantasy']",6.589,958,80000000,39459427,4958
Battlefield Earth,2000,"['Science Fiction', 'Action', 'Adventure']",3.318,893,44000000,29725663,5491
Book of Shadows: Blair Witch 2,2000,"['Horror', 'Mystery']",4.315,880,15000000,47737094,11531
