Title,Year,Genre,Vote_Average,Vote_Count,Budget,Revenue,TMDB_ID
Going in Style,2017,"['Crime', 'Comedy']",6.691,2926,25000000,84618541,353070
1922,2017,"['Horror', 'Crime', 'Drama']",5.937,2837,5000000,2943477,452507
The Foreigner,2017,"['Action', 'Thriller', 'Crime']",6.967,2801,35000000,145374099,379149
47 Meters Down,2017,"['Horror', 'Thriller']",5.808,2789,5500000,62198461,403119
Daddy's Home 2,2017,['Comedy'],6.305,2645,69000000,180613180,419680
Paddington 2,2017,"['Adventure', 'Comedy', 'Family']",7.5,2622,40000000,290132513,346648
Rings,2017,['Horror'],5.01,2560,25000000,83080890,14564
It Comes at Night,2017,"['Drama', 'Horror', 'Mystery']",5.863,2542,5000000,19280931,418078
The Big Sick,2017,"['Comedy', 'Drama', 'Romance']",7.3,2541,5000000,56303596,416477
Loving Vincent,2017,"['Animation', 'Drama', 'Mystery', 'History']",7.99,2541,5500000,42187665,339877
The Space Between Us,2017,"['Romance', 'Adventure', 'Science Fiction', 'Drama']",7.057,2507,30000000,14793385,365942
The Mountain Between Us,2017,"['Drama', 'Adventure', 'Romance']",6.651,2472,35000000,62832209,290512
Hostiles,2017,"['Drama', 'Western', 'History', 'Adventure']",6.941,2424,55000000,36976336,384680
Avengers: Infinity War,2018,"['Adventure', 'Action', 'Science Fiction']",8.2,31133,300000000,2052415039,299536
Black Panther,2018,"['Action', 'Adventure', 'Science Fiction']",7.366,22944,200000000,1349926083,284054
Deadpool 2,2018,"['Action', 'Comedy', 'Adventure']",7.489,18720,110000000,785896632,383498
Bohemian Rhapsody,2018,"['Music', 'Drama']",7.964,17393,52000000,910813521,424694
Venom,2018,"['Science Fiction', 'Action']",6.827,16840,116000000,856085151,335983
Spider-Man: Into the Spider-Verse,2018,"['Animation', 'Action', 'Adventure', 'Science Fiction']",8.395,16593,90000000,393602435,324857
Ready Player One,2018,"['Adventure', 'Action', 'Science Fiction']",7.6,16363,175000000,607274134,333339
A Quiet Place,2018,"['Horror', 'Drama', 'Science Fiction']",7.396,14886,17000000,340955294,447332
Aquaman,2018,"['Action', 'Adventure', 'Fantasy']",6.872,14561,160000000,1152028393,297802
Ant-Man and the Wasp,2018,"['Action', 'Adventure', 'Science Fiction']",6.912,13826,140000000,622674139,363088
Incredibles 2,2018,"['Action', 'Adventure', 'Animation', 'Family']",7.457,13350,200000000,1243225667,260513
Jurassic World: Fallen Kingdom,2018,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",6.538,12388,170000000,1310469037,351286
Green Book,2018,"['Drama', 'Comedy', 'History']",8.225,12368,23000000,321752656,490132
A Star Is Born,2018,"['Music', 'Drama', 'Romance']",7.496,11994,36000000,436388866,332562
Fantastic Beasts: The Crimes of Grindelwald,2018,"['Fantasy', 'Adventure']",6.842,11228,200000000,654900000,338952
Bird Box,2018,"['Horror', 'Thriller', 'Drama']",6.827,10299,19800000,0,405774
Annihilation,2018,"['Science Fiction', 'Horror']",6.434,9075,40000000,43070915,300668
Solo: A Star Wars Story,2018,"['Science Fiction', 'Adventure', 'Action']",6.558,8997,250000000,392952373,348350
Mission: Impossible - Fallout,2018,"['Action', 'Adventure']",7.443,8808,178000000,791658205,353081
To All the Boys I've Loved Before,2018,"['Comedy', 'Romance']",7.596,8604,0,0,466282
Ocean's Eight,2018,"['Crime', 'Comedy', 'Action']",6.967,8576,70000000,297718711,402900
Fifty Shades Freed,2018,"['Drama', 'Romance']",6.682,8232,55000000,371985018,337167
Hereditary,2018,"['Horror', 'Mystery', 'Thriller']",7.29,8221,10000000,87796204,493922
Maze Runner: The Death Cure,2018,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",7.093,8158,62000000,288175335,336843
Tomb Raider,2018,"['Action', 'Adventure', 'Fantasy']",6.366,8139,94000000,274650803,338970
The Meg,2018,"['Action', 'Science Fiction', 'Horror']",6.25,7983,150000000,530517320,345940
Ralph Breaks the Internet,2018,"['Family', 'Animation', 'Comedy', 'Adventure']",7.169,7881,175000000,529323962,404368
BlacKkKlansman,2018,"['Crime', 'Comedy', 'Drama', 'History']",7.493,7864,15000000,93411426,487558
The Kissing Booth,2018,"['Romance', 'Comedy']",7.17,7355,0,0,454983
Rampage,2018,"['Action', 'Adventure', 'Science Fiction']",6.456,7310,120000000,428028233,427641
The Nun,2018,['Horror'],5.907,7015,22000000,366082797,439079
Bumblebee,2018,"['Action', 'Adventure', 'Science Fiction']",6.717,6430,135000000,467989645,424783
Red Sparrow,2018,"['Thriller', 'Mystery']",6.533,6200,69000000,151572634,401981
"Love, Simon",2018,"['Comedy', 'Drama', 'Romance']",7.983,6163,17000000,66316289,449176
Game Night,2018,"['Mystery', 'Comedy', 'Crime']",6.846,6067,37000000,117501013,445571
The Favourite,2018,"['History', 'Comedy', 'Drama']",7.502,5725,15000000,95918706,375262
The Equalizer 2,2018,"['Action', 'Thriller', 'Crime']",6.8,5708,62000000,190400157,345887
Creed II,2018,"['Drama', 'Action']",7.033,5629,50000000,214200000,480530
First Man,2018,"['History', 'Drama']",7.042,5476,70000000,105713218,369972
The Mule,2018,"['Crime', 'Drama']",6.865,5200,50000000,174800000,504172
Skyscraper,2018,"['Action', 'Thriller', 'Adventure']",6.318,5196,125000000,304870828,447200
Isle of Dogs,2018,"['Adventure', 'Comedy', 'Animation']",7.844,5186,62770198,64337744,399174
Pacific Rim: Uprising,2018,"['Action', 'Fantasy', 'Science Fiction', 'Adventure']",6.133,5170,150000000,290061297,268896
The Predator,2018,"['Science Fiction', 'Action', 'Thriller']",5.629,4939,88000000,160542134,346910
Halloween,2018,"['Horror', 'Thriller']",6.566,4932,10000000,259939869,424139
Mortal Engines,2018,"['Adventure', 'Science Fiction']",6.208,4919,100000000,83869818,428078
Upgrade,2018,"['Action', 'Thriller', 'Science Fiction']",7.497,4744,3000000,16976561,500664
Hotel Transylvania 3: Summer Vacation,2018,"['Animation', 'Comedy', 'Family', 'Fantasy']",6.9,4603,80000000,528600000,400155
The Commuter,2018,"['Action', 'Thriller', 'Mystery']",6.364,4509,30000000,119942387,399035
A Simple Favor,2018,"['Thriller', 'Comedy', 'Mystery']",6.638,4458,20000000,97644617,484247
The Grinch,2018,"['Family', 'Comedy', 'Animation']",6.869,4270,75000000,508600000,360920
The Ballad of Buster Scruggs,2018,"['Western', 'Comedy', 'Drama', 'Music', 'Mystery', 'Romance']",7.13,4260,0,0,537996
Truth or Dare,2018,"['Thriller', 'Horror']",5.94,4146,3500000,95330493,460019
The First Purge,2018,"['Action', 'Horror', 'Thriller']",6.001,4123,13000000,137056262,442249
Searching,2018,"['Drama', 'Mystery', 'Thriller']",7.57,4070,1000000,75462037,489999
Black Mirror: Bandersnatch,2018,"['Science Fiction', 'Mystery', 'Drama']",6.763,4053,0,0,569547
Roma,2018,['Drama'],7.624,4022,15000000,1140769,426426
Sicario: Day of the Soldado,2018,"['Action', 'Crime', 'Thriller']",6.939,3852,35000000,75836683,400535
Crazy Rich Asians,2018,"['Comedy', 'Romance']",7.063,3839,30000000,238539198,455207
Bad Times at the El Royale,2018,"['Thriller', 'Mystery', 'Crime', 'Drama']",6.846,3738,32000000,31882724,446021
Midnight Sun,2018,"['Romance', 'Drama']",7.812,3508,2800000,27365467,419478
Mamma Mia! Here We Go Again,2018,"['Comedy', 'Romance']",7.088,3494,75000000,395607854,458423
Vice,2018,"['Drama', 'Comedy']",7.016,3482,60000000,76100000,429197
Sierra Burgess Is a Loser,2018,"['Comedy', 'Drama', 'Romance']",6.293,3441,0,0,462919
The Cloverfield Paradox,2018,"['Horror', 'Thriller', 'Science Fiction']",5.629,3434,45000000,0,384521
Mary Poppins Returns,2018,"['Fantasy', 'Family', 'Comedy']",6.508,3398,130000000,348807090,400650
Tag,2018,"['Comedy', 'Action']",6.7,3308,28000000,75100000,455980
Den of Thieves,2018,"['Crime', 'Thriller', 'Action']",6.9,3243,30000000,80509622,449443
Instant Family,2018,"['Comedy', 'Drama']",7.507,3125,48000000,121000000,491418
12 Strong,2018,"['War', 'Drama', 'Action', 'History']",6.346,3095,35000000,67450815,429351
Robin Hood,2018,"['Adventure', 'Action', 'Thriller', 'Fantasy']",5.912,3067,100000000,86493046,375588
Insidious: The Last Key,2018,"['Horror', 'Thriller']",6.254,3045,10000000,172811971,406563
Dragon Ball Super: Broly,2018,"['Action', 'Science Fiction', 'Animation']",7.903,3035,1000000,125002821,503314
Overlord,2018,"['Horror', 'War', 'Science Fiction']",6.732,2999,38000000,41657844,438799
The House That Jack Built,2018,"['Drama', 'Horror', 'Crime', 'Thriller']",7.127,2937,9800000,5566776,398173
The Darkest Minds,2018,"['Action', 'Adventure', 'Drama']",7.029,2888,34000000,41142379,445651
Christopher Robin,2018,"['Adventure', 'Comedy', 'Family', 'Fantasy']",7.304,2840,75000000,197744377,420814
Terrifier,2018,"['Horror', 'Thriller']",6.326,2823,35000,421798,420634
Beautiful Boy,2018,['Drama'],7.552,2742,25000000,7700000,451915
Set It Up,2018,"['Romance', 'Comedy']",6.92,2742,0,0,384677
Suspiria,2018,"['Horror', 'Mystery', 'Drama']",6.899,2682,20000000,7953089,361292
Death Wish,2018,"['Action', 'Crime', 'Thriller', 'Drama']",6.203,2667,30000000,34017028,395990
Alpha,2018,"['Adventure', 'Drama']",6.525,2651,51000000,99630675,399360
Adrift,2018,"['Thriller', 'Romance', 'Adventure']",6.838,2649,35000000,59945012,429300
Johnny English Strikes Again,2018,"['Action', 'Adventure', 'Comedy']",6.262,2638,25000000,158972570,463272
Ghostland,2018,"['Horror', 'Mystery', 'Thriller']",7.387,2566,0,0,476299
Mowgli: Legend of the Jungle,2018,"['Adventure', 'Drama']",6.47,2545,175000000,0,407436
Widows,2018,"['Crime', 'Thriller', 'Drama']",6.486,2395,42000000,73900000,401469
When We First Met,2018,"['Comedy', 'Romance', 'Fantasy']",6.56,2328,10000000,0,433310
Mile 22,2018,"['Action', 'Thriller']",6.235,2318,35000000,66308758,347375
The Spy Who Dumped Me,2018,"['Comedy', 'Action', 'Adventure']",6.388,2298,40000000,33562069,454992
The Christmas Chronicles,2018,"['Comedy', 'Adventure', 'Family', 'Fantasy']",7.148,2287,0,0,527435
Hunter Killer,2018,"['Action', 'Adventure', 'Thriller']",6.897,2286,40000000,31672678,399402
Every Day,2018,"['Romance', 'Fantasy']",7.25,2272,4900000,10400000,465136
Climax,2018,"['Horror', 'Drama']",7.046,2259,2900000,1696075,507076
Dogman,2018,"['Crime', 'Drama', 'Thriller']",7.528,2258,0,5080147,483184
The Princess Switch,2018,"['Romance', 'Comedy']",7.0,2248,0,0,556803
The House with a Clock in Its Walls,2018,"['Comedy', 'Fantasy', 'Family', 'Horror', 'Mystery']",6.251,2239,42000000,131523093,463821
Shoplifters,2018,"['Drama', 'Crime', 'Thriller']",7.849,2194,0,0,505192
The Nutcracker and the Four Realms,2018,"['Fantasy', 'Adventure', 'Family']",6.1,2192,120000000,173961069,426543
Joker,2019,"['Crime', 'Thriller', 'Drama']",8.131,26968,55000000,1078958629,475557
Avengers: Endgame,2019,"['Adventure', 'Science Fiction', 'Action']",8.237,26924,356000000,2799439100,299534
Parasite,2019,"['Comedy', 'Thriller', 'Drama']",8.496,19703,11363000,257591776,496243
Spider-Man: Far From Home,2019,"['Action', 'Adventure', 'Science Fiction']",7.4,16450,160000000,1131927996,429617
Captain Marvel,2019,"['Action', 'Adventure', 'Science Fiction']",6.791,16351,152000000,1131416446,299537
Once Upon a Time... in Hollywood,2019,"['Comedy', 'Drama', 'Thriller']",7.426,14284,95000000,392105159,466272
Knives Out,2019,"['Comedy', 'Crime', 'Mystery']",7.843,13226,40000000,312897920,546554
1917,2019,"['War', 'History', 'Drama', 'Action']",7.986,13089,100000000,446064352,530915
John Wick: Chapter 3 - Parabellum,2019,"['Action', 'Thriller', 'Crime']",7.444,11311,55000000,326709727,458156
The Lion King,2019,"['Adventure', 'Drama', 'Family', 'Animation']",7.103,10554,260000000,1662020819,420818
Star Wars: The Rise of Skywalker,2019,"['Adventure', 'Action', 'Science Fiction']",6.28,10441,489900000,1074144248,181812
Aladdin,2019,"['Adventure', 'Fantasy', 'Romance', 'Family']",7.093,10398,183000000,1097831681,420817
Toy Story 4,2019,"['Family', 'Comedy', 'Animation', 'Adventure']",7.469,10221,175000000,1073841394,301528
Frozen II,2019,"['Family', 'Animation', 'Adventure', 'Comedy', 'Fantasy']",7.242,10060,150000000,1453683476,330457
Jojo Rabbit,2019,"['Comedy', 'War', 'Drama']",7.995,10054,14000000,82468705,515001
Shazam!,2019,"['Action', 'Comedy', 'Fantasy']",7.0,9941,80000000,367799011,287947
Alita: Battle Angel,2019,"['Action', 'Science Fiction', 'Adventure']",7.244,9669,170000000,405000000,399579
It Chapter Two,2019,"['Horror', 'Thriller']",6.837,9234,79000000,473123154,474350
Jumanji: The Next Level,2019,"['Adventure', 'Comedy', 'Fantasy']",6.886,9071,125000000,801693929,512200
Glass,2019,"['Thriller', 'Drama', 'Science Fiction']",6.664,8835,20000000,246999039,450465
Ford v Ferrari,2019,"['Drama', 'Action', 'History']",8.007,8586,97600000,225508210,359724
After,2019,"['Romance', 'Drama']",7.115,8434,14000000,69497587,537915
Us,2019,"['Horror', 'Mystery']",6.954,7795,20000000,256067149,458723
Midsommar,2019,"['Horror', 'Drama', 'Mystery']",7.153,7713,9000000,48498408,530385
The Platform,2019,"['Drama', 'Science Fiction', 'Thriller']",6.968,7573,1203235,1090116,619264
Fast & Furious Presents: Hobbs & Shaw,2019,"['Action', 'Adventure', 'Comedy']",6.845,7543,200000000,760098996,384018
The Irishman,2019,"['Crime', 'Drama', 'History']",7.581,7223,159000000,968853,398978
Marriage Story,2019,['Drama'],7.732,7210,18000000,333686,492188
Pokémon Detective Pikachu,2019,"['Action', 'Adventure', 'Fantasy']",6.912,7153,150000000,449762638,447404
Ad Astra,2019,"['Science Fiction', 'Drama']",6.122,6965,87500000,127461872,419704
How to Train Your Dragon: The Hidden World,2019,"['Animation', 'Family', 'Adventure']",7.748,6857,129000000,539987993,166428
Dark Phoenix,2019,"['Science Fiction', 'Action', 'Adventure']",5.963,6844,200000000,252442974,320288
Little Women,2019,"['Drama', 'Romance', 'History']",7.861,6592,40000000,216600000,331482
Godzilla: King of the Monsters,2019,"['Science Fiction', 'Action']",6.694,6468,170000000,387300138,373571
Maleficent: Mistress of Evil,2019,"['Family', 'Fantasy', 'Adventure']",7.301,6331,185000000,491730089,420809
Zombieland: Double Tap,2019,"['Horror', 'Comedy']",6.912,6022,42000000,122810399,338967
Five Feet Apart,2019,"['Romance', 'Drama']",8.2,5802,7000000,92600000,527641
Terminator: Dark Fate,2019,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",6.4,5438,185000000,261119292,290859
El Camino: A Breaking Bad Movie,2019,"['Crime', 'Drama', 'Thriller']",7.042,5380,0,0,559969
Gemini Man,2019,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",6.274,5308,140000000,173469516,453405
The Lighthouse,2019,"['Drama', 'Fantasy', 'Thriller']",7.489,5296,11000000,18262464,503919
Men in Black: International,2019,"['Comedy', 'Science Fiction', 'Action', 'Adventure']",5.9,5169,110000000,253890701,479455
Uncut Gems,2019,"['Drama', 'Thriller', 'Crime']",7.151,5102,19000000,50023780,473033
6 Underground,2019,"['Action', 'Comedy', 'Thriller']",6.34,4988,150000000,0,509967
Ready or Not,2019,"['Horror', 'Comedy']",7.037,4952,6000000,57600000,567609
Escape Room,2019,"['Horror', 'Thriller', 'Mystery']",6.541,4893,9000000,155712077,522681
Rocketman,2019,"['Music', 'Drama']",7.313,4846,40000000,167300000,504608
Doctor Sleep,2019,"['Horror', 'Fantasy']",7.143,4690,45000000,72385286,501170
Murder Mystery,2019,"['Action', 'Comedy', 'Mystery']",6.3,4635,24000000,0,514999
Miracle in Cell No. 7,2019,['Drama'],8.256,4496,0,28000000,637920
Dumbo,2019,"['Family', 'Fantasy', 'Adventure']",6.591,4451,170000000,353284621,329996
Klaus,2019,"['Animation', 'Family', 'Adventure', 'Comedy', 'Fantasy']",8.23,4392,0,0,508965
Yesterday,2019,"['Comedy', 'Fantasy', 'Music', 'Romance']",6.688,4109,26000000,154608856,515195
Rambo: Last Blood,2019,"['Action', 'Thriller', 'Drama']",6.533,4075,50000000,91500000,522938
Annabelle Comes Home,2019,['Horror'],6.41,3736,27000000,231252591,521029
Angel Has Fallen,2019,"['Action', 'Thriller']",6.597,3722,40000000,146661977,423204
Hellboy,2019,"['Fantasy', 'Horror', 'Action', 'Adventure']",5.579,3593,50000000,55065289,456740
Happy Death Day 2U,2019,"['Comedy', 'Horror', 'Science Fiction']",6.326,3548,9000000,64600152,512196
Isn't It Romantic,2019,"['Comedy', 'Fantasy', 'Romance']",6.204,3537,31000000,48800000,449563
"Extremely Wicked, Shockingly Evil and Vile",2019,"['Drama', 'Crime']",7.0,3461,0,0,457799
The King,2019,"['Drama', 'History', 'War']",7.156,3418,0,0,504949
Triple Frontier,2019,"['Action', 'Thriller', 'Crime', 'Adventure']",6.323,3401,0,0,399361
Jarhead: Law of Return,2019,['War'],6.5,3354,0,0,635744
Pet Sematary,2019,['Horror'],5.743,3329,21000000,113118226,157433
Brightburn,2019,"['Horror', 'Science Fiction']",6.135,3325,6000000,33224654,531309
The Perfect Date,2019,"['Romance', 'Comedy']",6.441,3292,0,0,543540
Crawl,2019,"['Horror', 'Thriller']",6.32,3265,13500000,91500000,511987
The Secret Life of Pets 2,2019,"['Family', 'Comedy', 'Adventure', 'Animation']",6.949,3227,80000000,429434163,412117
Bombshell,2019,['Drama'],6.784,3112,32000000,61404394,525661
Charlie's Angels,2019,"['Action', 'Adventure', 'Comedy']",6.4,3072,48000000,73279888,458897
The Two Popes,2019,"['Drama', 'History']",7.489,3051,0,232638,551332
Hustlers,2019,"['Drama', 'Comedy', 'Crime']",6.5,3028,20000000,157563598,540901
Spies in Disguise,2019,"['Animation', 'Action', 'Adventure', 'Comedy', 'Family']",7.57,2892,100000000,171616764,431693
Anna,2019,"['Action', 'Adventure', 'Thriller']",6.706,2856,34000000,31626978,484641
Portrait of a Lady on Fire,2019,"['Drama', 'Romance', 'History']",8.108,2801,5740000,9923127,531428
Long Shot,2019,"['Comedy', 'Romance']",6.719,2788,40000000,0,459992
Scary Stories to Tell in the Dark,2019,"['Horror', 'Adventure', 'Mystery']",6.494,2776,25000000,104545505,417384
Fractured,2019,"['Thriller', 'Drama']",6.748,2757,0,0,568091
Booksmart,2019,['Comedy'],7.009,2751,6000000,24849029,505600
The Dead Don't Die,2019,"['Comedy', 'Horror']",5.431,2749,11000000,15325468,535581
Cold Pursuit,2019,"['Action', 'Crime', 'Thriller', 'Drama', 'Comedy']",5.86,2710,60000000,76419755,438650
I Am Mother,2019,"['Science Fiction', 'Thriller']",6.706,2700,0,643593,505948
Richard Jewell,2019,"['Drama', 'History']",7.418,2632,45000000,33900000,292011
The Hustle,2019,"['Comedy', 'Crime']",6.191,2612,21000000,97400000,449562
Midway,2019,"['Action', 'War', 'History']",7.111,2599,100000000,127400000,522162
The Curse of La Llorona,2019,['Horror'],5.656,2585,9000000,123233739,480414
Last Christmas,2019,"['Comedy', 'Romance']",7.218,2496,30000000,121600000,549053
Weathering with You,2019,"['Animation', 'Drama', 'Fantasy', 'Romance']",8.0,2495,0,186965409,568160
The Addams Family,2019,"['Family', 'Animation', 'Comedy', 'Fantasy']",6.605,2428,40000000,204394183,481084
Just Mercy,2019,"['Drama', 'Crime', 'History']",7.856,2396,25000000,50401502,522212
Dark Waters,2019,"['Drama', 'Thriller']",7.532,2377,20000000,13601384,552178
Polar,2019,"['Action', 'Crime', 'Drama']",6.335,2372,0,0,483906
Ma,2019,"['Horror', 'Thriller']",5.819,2363,5000000,61220856,502416
Vivarium,2019,"['Science Fiction', 'Thriller', 'Mystery', 'Horror']",6.047,2358,4000000,488000,458305
The Lego Movie 2: The Second Part,2019,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family']",6.664,2332,99000000,199603202,280217
A Rainy Day in New York,2019,"['Comedy', 'Romance']",6.486,2319,25000000,23805899,475303
In the Tall Grass,2019,"['Horror', 'Drama', 'Thriller']",5.542,2313,0,0,523139
Countdown,2019,"['Horror', 'Thriller']",6.217,2227,6500000,48021766,599975
The Highwaymen,2019,"['Crime', 'Drama', 'Thriller']",6.764,2150,49000000,0,500682
Togo,2019,"['Adventure', 'Family']",8.142,2147,0,0,606856
Soul,2020,"['Animation', 'Family', 'Comedy', 'Fantasy', 'Drama']",8.103,11018,150000000,121977511,508442
Tenet,2020,"['Action', 'Thriller', 'Science Fiction']",7.177,10597,205000000,365304105,577922
Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),2020,"['Action', 'Crime']",6.892,10581,75000000,205537933,495764
Sonic the Hedgehog,2020,"['Action', 'Science Fiction', 'Comedy', 'Family']",7.297,10136,85000000,319715683,454626
365 Days,2020,"['Romance', 'Drama']",7.009,9340,0,9458590,664413
Wonder Woman 1984,2020,"['Action', 'Adventure', 'Fantasy']",6.392,8816,200000000,169601036,464052
Bad Boys for Life,2020,"['Thriller', 'Action', 'Crime']",7.127,8541,90000000,426505244,38700
Mulan,2020,"['Adventure', 'Fantasy', 'Action']",6.844,6912,200000000,69965374,337401
Onward,2020,"['Family', 'Comedy', 'Adventure', 'Animation', 'Fantasy']",7.654,6404,200000000,141888276,508439
Extraction,2020,"['Action', 'Thriller']",7.304,6383,65000000,0,545609
Enola Holmes,2020,"['Adventure', 'Mystery', 'Crime']",7.242,6318,21000000,0,497582
The Gentlemen,2020,"['Comedy', 'Crime']",7.668,6277,22000000,115171795,522627
The Invisible Man,2020,"['Thriller', 'Science Fiction', 'Horror']",7.1,6050,7000000,144492724,570670
After We Collided,2020,"['Romance', 'Drama']",7.163,5413,14000000,47990414,613504
Bloodshot,2020,"['Action', 'Science Fiction', 'Adventure']",6.696,5123,42000000,39861118,338762
The Kissing Booth 2,2020,"['Comedy', 'Romance']",7.619,5076,0,0,583083
Greenland,2020,"['Action', 'Adventure', 'Thriller', 'Science Fiction']",7.125,4827,34000000,52300000,524047
The Old Guard,2020,"['Action', 'Fantasy']",7.1,4600,70000000,0,547016
Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,2020,"['Animation', 'Action', 'Fantasy', 'Thriller']",8.2,4312,15700000,523542183,635302
Love and Monsters,2020,"['Comedy', 'Adventure', 'Science Fiction', 'Action']",7.278,4274,30000000,1122066,590223
The Croods: A New Age,2020,"['Animation', 'Family', 'Adventure', 'Fantasy', 'Comedy']",7.458,4004,65000000,215905815,529203
The Call of the Wild,2020,"['Adventure', 'Family', 'Drama']",7.531,3867,109000000,111200000,481848
Dolittle,2020,"['Family', 'Comedy', 'Fantasy', 'Adventure']",6.588,3763,175000000,251410631,448119
The New Mutants,2020,"['Science Fiction', 'Horror', 'Action']",6.084,3588,67000000,49169594,340102
Another Round,2020,"['Comedy', 'Drama']",7.636,3575,5150000,21700000,580175
The Devil All the Time,2020,"['Crime', 'Drama', 'Thriller']",7.193,3518,0,0,499932
Promising Young Woman,2020,"['Thriller', 'Crime', 'Drama']",7.402,3491,10000000,20379604,582014
The Hunt,2020,"['Action', 'Thriller', 'Horror']",6.627,3472,14000000,10550350,514847
The Father,2020,['Drama'],8.102,3451,6000000,21029340,600354
Palm Springs,2020,"['Comedy', 'Romance', 'Science Fiction']",7.333,3450,5000000,1818417,587792
Monster Hunter,2020,"['Action', 'Fantasy', 'Adventure']",6.542,3440,60000000,42145959,458576
Underwater,2020,"['Horror', 'Science Fiction', 'Action', 'Adventure']",6.283,3300,50000000,40882928,443791
The Trial of the Chicago 7,2020,"['Drama', 'History']",7.671,3216,35000000,107423,556984
Greyhound,2020,"['War', 'Action', 'Drama']",7.417,3151,50300000,0,516486
Project Power,2020,"['Action', 'Crime', 'Science Fiction']",6.431,2965,0,0,605116
All the Bright Places,2020,"['Romance', 'Drama']",7.637,2950,0,0,342470
The SpongeBob Movie: Sponge on the Run,2020,"['Family', 'Comedy', 'Adventure', 'Animation']",7.4,2918,60000000,4700000,400160
Roald Dahl's The Witches,2020,"['Comedy', 'Fantasy', 'Family', 'Horror']",6.348,2913,0,29303571,531219
Run,2020,"['Thriller', 'Horror', 'Drama']",7.231,2750,1700000,5184368,546121
Borat Subsequent Moviefilm,2020,['Comedy'],6.437,2721,0,0,740985
Sound of Metal,2020,"['Drama', 'Music']",7.7,2710,0,516520,502033
Ava,2020,"['Action', 'Thriller', 'Crime']",5.828,2673,0,2987741,539885
To All the Boys: P.S. I Still Love You,2020,"['Romance', 'Comedy']",6.822,2639,0,0,565426
Fantasy Island,2020,"['Adventure', 'Fantasy', 'Horror', 'Mystery']",5.77,2568,7000000,49500000,539537
Peninsula,2020,"['Horror', 'Action', 'Thriller', 'Adventure']",6.744,2490,17000000,42698327,581392
Guns Akimbo,2020,"['Action', 'Comedy', 'Crime', 'Thriller']",6.432,2453,15000000,835102,457335
Gabriel's Inferno,2020,"['Romance', 'Drama']",8.403,2437,0,0,696374
Spenser Confidential,2020,"['Comedy', 'Action', 'Thriller']",6.516,2416,0,0,581600
Unhinged,2020,"['Action', 'Thriller', 'Horror']",6.438,2406,33000000,39238300,625568
Holidate,2020,"['Comedy', 'Romance']",6.985,2280,0,0,615665
Trolls World Tour,2020,"['Family', 'Animation', 'Comedy', 'Fantasy', 'Adventure', 'Music']",7.256,2219,90000000,49276818,446893
I'm Thinking of Ending Things,2020,"['Mystery', 'Thriller', 'Horror']",6.6,2080,0,0,500840
#Alive,2020,"['Action', 'Horror', 'Science Fiction']",7.227,1955,6300000,13416285,614696
Life in a Year,2020,"['Drama', 'Romance']",8.241,1941,0,0,447362
The Midnight Sky,2020,"['Science Fiction', 'Drama']",5.732,1929,0,70018,614911
Emma.,2020,"['Comedy', 'Romance']",7.009,1862,10000000,25200000,556678
News of the World,2020,"['Drama', 'Western', 'Adventure']",6.946,1852,38000000,12700000,581032
Honest Thief,2020,"['Thriller', 'Action', 'Crime']",6.5,1820,0,31220247,553604
The Babysitter: Killer Queen,2020,"['Comedy', 'Horror']",6.339,1765,0,0,623491
Scoob!,2020,"['Animation', 'Comedy', 'Family', 'Mystery']",7.005,1764,90000000,28600000,385103
Freaky,2020,"['Horror', 'Comedy']",6.6,1742,5000000,15100000,551804
Hubie Halloween,2020,"['Comedy', 'Mystery', 'Horror']",5.913,1721,14000000,0,617505
Mank,2020,"['Drama', 'History']",6.685,1711,25000000,122252,614560
The Social Dilemma,2020,"['Documentary', 'Drama']",7.44,1699,0,0,656690
Artemis Fowl,2020,"['Adventure', 'Fantasy', 'Science Fiction', 'Family', 'Action']",5.535,1697,125000000,0,475430
Color Out of Space,2020,"['Horror', 'Science Fiction', 'Mystery', 'Thriller']",6.054,1596,6000000,1023510,548473
The Half of It,2020,"['Comedy', 'Romance', 'Drama']",7.1,1552,0,0,597219
Gabriel's Inferno: Part II,2020,"['Romance', 'Drama']",8.369,1534,0,0,724089
Justice League Dark: Apokolips War,2020,"['Animation', 'Action', 'Adventure', 'Fantasy']",8.212,1522,0,0,618344
Gretel & Hansel,2020,"['Horror', 'Fantasy']",5.999,1507,5000000,22304357,542224
Eurovision Song Contest: The Story of Fire Saga,2020,"['Comedy', 'Music']",6.42,1502,0,0,531454
A Whisker Away,2020,"['Animation', 'Drama', 'Romance', 'Fantasy']",7.881,1449,0,0,667520
Mortal Kombat Legends: Scorpion's Revenge,2020,"['Animation', 'Action', 'Fantasy']",8.091,1426,0,0,664767
Escape from Pretoria,2020,"['Drama', 'History', 'Thriller']",7.186,1419,0,2431995,502425
Rose Island,2020,"['Comedy', 'Adventure']",7.033,1369,8000000,0,636565
Over the Moon,2020,"['Animation', 'Adventure', 'Family', 'Fantasy']",7.2,1351,0,0,560050
